Mating System: Maternal Dominant Sporophytic Self Incompatibility, with Distance-Dependent Pollination

Runs=50, Generations=500, Initial PopSize=250, Safe Sites=0.250, First Reproduction=2
Maximum Per-Capita Ovule Production=100.000, Seed Establishment=0.050, Deathrate=0.050
Pollen Dispersal Range=142, Seed Dispersal Range=50, SI Alleles=10, Neutral Alleles=3

Number of Runs Persisting to 500 Generations: 1
Average Persistence: 418.5	Standard Error: 5.742

GEN\tNRUN\tTVEG\tERR1\tTREP\tERR2\t\AGE\tERR3\tEMPTY	ERR4	LREP	ERR5	MATE	ERR6
0	50	250.0	0.000	0.0	0.000	1.0	0.000	.	.	.	.	.	.
1	50	11.5	0.456	225.8	0.672	2.0	0.239	5585.5	14.875	225.8	0.672	179.4	0.613
2	50	11.3	0.583	224.9	0.633	2.8	0.283	5585.8	15.770	224.9	0.633	178.6	0.524
3	50	15.2	0.553	224.1	0.881	3.6	0.284	5597.7	14.741	224.1	0.881	178.0	0.757
4	50	19.4	0.603	226.3	1.126	4.3	0.218	5616.9	15.648	226.3	1.126	179.5	0.930
5	50	22.4	0.874	233.0	1.230	4.9	0.365	5637.3	16.363	233.0	1.230	184.6	1.066
6	50	25.5	0.693	241.7	1.571	5.4	0.285	5654.7	16.395	241.7	1.571	190.7	1.390
7	50	27.2	0.835	253.0	1.857	5.8	0.378	5675.1	15.938	253.0	1.857	198.3	1.698
8	50	28.7	0.906	264.6	2.189	6.3	0.287	5692.5	15.472	264.6	2.189	206.1	2.018
9	50	31.4	1.069	276.8	2.615	6.6	0.381	5710.6	14.068	276.8	2.615	214.1	2.408
10	50	33.6	1.135	291.0	3.230	6.9	0.393	5713.3	14.144	291.0	3.230	223.4	2.956
11	50	34.4	1.124	306.0	3.827	7.2	0.350	5716.9	13.879	306.0	3.827	232.9	3.473
12	50	36.0	1.010	321.7	4.439	7.5	0.365	5726.7	13.383	321.7	4.439	243.2	3.999
13	50	36.2	1.186	338.5	4.725	7.7	0.381	5731.0	12.155	338.5	4.725	254.3	4.353
14	50	38.9	1.120	353.8	5.174	8.0	0.405	5727.8	12.190	353.8	5.174	264.5	4.894
15	50	37.6	0.932	371.3	5.511	8.2	0.355	5728.7	11.419	371.3	5.511	275.3	5.232
16	50	39.8	1.053	386.3	5.626	8.5	0.383	5724.8	10.948	386.3	5.626	284.6	5.484
17	50	38.9	1.035	402.2	5.969	8.7	0.435	5723.9	11.608	402.2	5.969	294.5	5.832
18	50	40.1	1.080	417.3	5.974	8.9	0.453	5724.9	11.641	417.3	5.974	303.7	5.892
19	50	39.8	1.093	432.5	5.927	9.2	0.412	5721.6	11.686	432.5	5.927	313.0	5.932
20	50	41.5	1.192	447.4	6.275	9.4	0.380	5715.2	11.590	447.4	6.275	322.0	6.211
21	50	43.3	1.291	462.3	6.623	9.6	0.435	5707.3	11.106	462.3	6.623	331.4	6.652
